git_commit,script,label,host_policy,removal_policy,seed,rep,training_time_hrs,etr,total_failures,random_failures,systematic_failures,auto_repairs,manual_repairs,successful_repairs,failed_repairs,bad_servers_cured,bad_server_repair_failures,nonfaulty_repairs,misattributed_repairs,servers_retired,preemption_count,host_selection_count,job_stall_count,cluster_depleted,faulty_in_pool_initial,faulty_in_pool_timeavg,faulty_in_pool_final,faulty_in_active_timeavg,n_monitor_samples,wall_seconds,params_json
da28d045aeb687e2f7991924bb1c67e7501cd076,scheduling_comparison.py,HighestScore +ScoredRemoval,HighestScoreFirst(),"ScoredRemoval(initial_score=100.0, failure_penalty=60.0, success_increment=10.0, time_period=1440, retirement_threshold=0.0)",47,5,2031.1500000000017,0.16542352854294373,1694,1126,568,1694,1342,469,1225,172,421,1101,0,309,0,23,0,0,364,187.75221238938053,33,117.96460176991151,339,3.58,"{""adaptive_replications"": false, ""auto_repair_fail_prob"": 0.6, ""auto_repair_time"": 120.0, ""bad_server_regen_interval"": 43200, ""bad_server_regeneration"": false, ""confidence_level"": 0.95, ""diagnosis_probability"": 1.0, ""diagnosis_uncertainty"": 0.0, ""enable_topology"": false, ""failure_distribution"": ""exponential"", ""host_selection_time"": 3.0, ""job_length"": 20160, ""job_size"": 4096, ""lognormal_sigma"": 1.0, ""manual_repair_fail_prob"": 0.75, ""manual_repair_time"": 2880.0, ""max_replications"": 1000, ""num_replications"": 15, ""preemption_wait_time"": 20.0, ""prob_auto_to_manual"": 0.8, ""rack_size"": 8, ""random_failure_rate"": 1.388888888888889e-05, ""recovery_time"": 60.0, ""relative_accuracy"": 0.05, ""seed"": 42, ""spare_pool_size"": 200, ""systematic_failure_fraction"": 0.08, ""systematic_failure_rate_multiplier"": 20.0, ""warm_standbys"": 16, ""weibull_shape"": 1.0, ""working_pool_size"": 4600}"
da28d045aeb687e2f7991924bb1c67e7501cd076,scheduling_comparison.py,HighestScore +ScoredRemoval,HighestScoreFirst(),"ScoredRemoval(initial_score=100.0, failure_penalty=60.0, success_increment=10.0, time_period=1440, retirement_threshold=0.0)",48,6,2027.1999999999994,0.16574585635359154,1690,1123,567,1690,1369,481,1209,169,428,1093,0,313,0,24,0,0,365,183.98816568047337,23,120.49112426035504,338,3.39,"{""adaptive_replications"": false, ""auto_repair_fail_prob"": 0.6, ""auto_repair_time"": 120.0, ""bad_server_regen_interval"": 43200, ""bad_server_regeneration"": false, ""confidence_level"": 0.95, ""diagnosis_probability"": 1.0, ""diagnosis_uncertainty"": 0.0, ""enable_topology"": false, ""failure_distribution"": ""exponential"", ""host_selection_time"": 3.0, ""job_length"": 20160, ""job_size"": 4096, ""lognormal_sigma"": 1.0, ""manual_repair_fail_prob"": 0.75, ""manual_repair_time"": 2880.0, ""max_replications"": 1000, ""num_replications"": 15, ""preemption_wait_time"": 20.0, ""prob_auto_to_manual"": 0.8, ""rack_size"": 8, ""random_failure_rate"": 1.388888888888889e-05, ""recovery_time"": 60.0, ""relative_accuracy"": 0.05, ""seed"": 42, ""spare_pool_size"": 200, ""systematic_failure_fraction"": 0.08, ""systematic_failure_rate_multiplier"": 20.0, ""warm_standbys"": 16, ""weibull_shape"": 1.0, ""working_pool_size"": 4600}"
da28d045aeb687e2f7991924bb1c67e7501cd076,scheduling_comparison.py,HighestScore +ScoredRemoval,HighestScoreFirst(),"ScoredRemoval(initial_score=100.0, failure_penalty=60.0, success_increment=10.0, time_period=1440, retirement_threshold=0.0)",49,7,2053.299999999999,0.16363902011396322,1716,1140,576,1716,1347,510,1206,171,436,1109,0,320,0,26,0,0,369,184.92419825072886,20,116.32069970845481,343,3.64,"{""adaptive_replications"": false, ""auto_repair_fail_prob"": 0.6, ""auto_repair_time"": 120.0, ""bad_server_regen_interval"": 43200, ""bad_server_regeneration"": false, ""confidence_level"": 0.95, ""diagnosis_probability"": 1.0, ""diagnosis_uncertainty"": 0.0, ""enable_topology"": false, ""failure_distribution"": ""exponential"", ""host_selection_time"": 3.0, ""job_length"": 20160, ""job_size"": 4096, ""lognormal_sigma"": 1.0, ""manual_repair_fail_prob"": 0.75, ""manual_repair_time"": 2880.0, ""max_replications"": 1000, ""num_replications"": 15, ""preemption_wait_time"": 20.0, ""prob_auto_to_manual"": 0.8, ""rack_size"": 8, ""random_failure_rate"": 1.388888888888889e-05, ""recovery_time"": 60.0, ""relative_accuracy"": 0.05, ""seed"": 42, ""spare_pool_size"": 200, ""systematic_failure_fraction"": 0.08, ""systematic_failure_rate_multiplier"": 20.0, ""warm_standbys"": 16, ""weibull_shape"": 1.0, ""working_pool_size"": 4600}"
da28d045aeb687e2f7991924bb1c67e7501cd076,scheduling_comparison.py,HighestScore +ScoredRemoval,HighestScoreFirst(),"ScoredRemoval(initial_score=100.0, failure_penalty=60.0, success_increment=10.0, time_period=1440, retirement_threshold=0.0)",50,8,2099.349999999997,0.1600495391430678,1762,1180,582,1762,1435,484,1278,176,441,1145,0,362,0,27,0,0,369,185.9857142857143,24,118.85428571428571,350,3.53,"{""adaptive_replications"": false, ""auto_repair_fail_prob"": 0.6, ""auto_repair_time"": 120.0, ""bad_server_regen_interval"": 43200, ""bad_server_regeneration"": false, ""confidence_level"": 0.95, ""diagnosis_probability"": 1.0, ""diagnosis_uncertainty"": 0.0, ""enable_topology"": false, ""failure_distribution"": ""exponential"", ""host_selection_time"": 3.0, ""job_length"": 20160, ""job_size"": 4096, ""lognormal_sigma"": 1.0, ""manual_repair_fail_prob"": 0.75, ""manual_repair_time"": 2880.0, ""max_replications"": 1000, ""num_replications"": 15, ""preemption_wait_time"": 20.0, ""prob_auto_to_manual"": 0.8, ""rack_size"": 8, ""random_failure_rate"": 1.388888888888889e-05, ""recovery_time"": 60.0, ""relative_accuracy"": 0.05, ""seed"": 42, ""spare_pool_size"": 200, ""systematic_failure_fraction"": 0.08, ""systematic_failure_rate_multiplier"": 20.0, ""warm_standbys"": 16, ""weibull_shape"": 1.0, ""working_pool_size"": 4600}"
da28d045aeb687e2f7991924bb1c67e7501cd076,scheduling_comparison.py,HighestScore +ScoredRemoval,HighestScoreFirst(),"ScoredRemoval(initial_score=100.0, failure_penalty=60.0, success_increment=10.0, time_period=1440, retirement_threshold=0.0)",51,9,2084.250000000003,0.16120906801007537,1747,1180,567,1747,1402,470,1277,160,438,1149,0,331,0,25,0,0,367,183.367816091954,27,114.57183908045977,348,3.22,"{""adaptive_replications"": false, ""auto_repair_fail_prob"": 0.6, ""auto_repair_time"": 120.0, ""bad_server_regen_interval"": 43200, ""bad_server_regeneration"": false, ""confidence_level"": 0.95, ""diagnosis_probability"": 1.0, ""diagnosis_uncertainty"": 0.0, ""enable_topology"": false, ""failure_distribution"": ""exponential"", ""host_selection_time"": 3.0, ""job_length"": 20160, ""job_size"": 4096, ""lognormal_sigma"": 1.0, ""manual_repair_fail_prob"": 0.75, ""manual_repair_time"": 2880.0, ""max_replications"": 1000, ""num_replications"": 15, ""preemption_wait_time"": 20.0, ""prob_auto_to_manual"": 0.8, ""rack_size"": 8, ""random_failure_rate"": 1.388888888888889e-05, ""recovery_time"": 60.0, ""relative_accuracy"": 0.05, ""seed"": 42, ""spare_pool_size"": 200, ""systematic_failure_fraction"": 0.08, ""systematic_failure_rate_multiplier"": 20.0, ""warm_standbys"": 16, ""weibull_shape"": 1.0, ""working_pool_size"": 4600}"
da28d045aeb687e2f7991924bb1c67e7501cd076,scheduling_comparison.py,HighestScore +ScoredRemoval,HighestScoreFirst(),"ScoredRemoval(initial_score=100.0, failure_penalty=60.0, success_increment=10.0, time_period=1440, retirement_threshold=0.0)",52,10,2063.299999999998,0.1628459264285372,1726,1151,575,1726,1379,513,1213,175,436,1115,0,347,0,26,0,0,367,182.28197674418604,22,114.2936046511628,344,3.31,"{""adaptive_replications"": false, ""auto_repair_fail_prob"": 0.6, ""auto_repair_time"": 120.0, ""bad_server_regen_interval"": 43200, ""bad_server_regeneration"": false, ""confidence_level"": 0.95, ""diagnosis_probability"": 1.0, ""diagnosis_uncertainty"": 0.0, ""enable_topology"": false, ""failure_distribution"": ""exponential"", ""host_selection_time"": 3.0, ""job_length"": 20160, ""job_size"": 4096, ""lognormal_sigma"": 1.0, ""manual_repair_fail_prob"": 0.75, ""manual_repair_time"": 2880.0, ""max_replications"": 1000, ""num_replications"": 15, ""preemption_wait_time"": 20.0, ""prob_auto_to_manual"": 0.8, ""rack_size"": 8, ""random_failure_rate"": 1.388888888888889e-05, ""recovery_time"": 60.0, ""relative_accuracy"": 0.05, ""seed"": 42, ""spare_pool_size"": 200, ""systematic_failure_fraction"": 0.08, ""systematic_failure_rate_multiplier"": 20.0, ""warm_standbys"": 16, ""weibull_shape"": 1.0, ""working_pool_size"": 4600}"
da28d045aeb687e2f7991924bb1c67e7501cd076,scheduling_comparison.py,HighestScore +ScoredRemoval,HighestScoreFirst(),"ScoredRemoval(initial_score=100.0, failure_penalty=60.0, success_increment=10.0, time_period=1440, retirement_threshold=0.0)",53,11,2096.249999999998,0.160286225402505,1759,1179,580,1759,1371,500,1259,173,439,1147,0,342,0,25,0,0,372,184.15714285714284,21,118.6,350,3.51,"{""adaptive_replications"": false, ""auto_repair_fail_prob"": 0.6, ""auto_repair_time"": 120.0, ""bad_server_regen_interval"": 43200, ""bad_server_regeneration"": false, ""confidence_level"": 0.95, ""diagnosis_probability"": 1.0, ""diagnosis_uncertainty"": 0.0, ""enable_topology"": false, ""failure_distribution"": ""exponential"", ""host_selection_time"": 3.0, ""job_length"": 20160, ""job_size"": 4096, ""lognormal_sigma"": 1.0, ""manual_repair_fail_prob"": 0.75, ""manual_repair_time"": 2880.0, ""max_replications"": 1000, ""num_replications"": 15, ""preemption_wait_time"": 20.0, ""prob_auto_to_manual"": 0.8, ""rack_size"": 8, ""random_failure_rate"": 1.388888888888889e-05, ""recovery_time"": 60.0, ""relative_accuracy"": 0.05, ""seed"": 42, ""spare_pool_size"": 200, ""systematic_failure_fraction"": 0.08, ""systematic_failure_rate_multiplier"": 20.0, ""warm_standbys"": 16, ""weibull_shape"": 1.0, ""working_pool_size"": 4600}"
da28d045aeb687e2f7991924bb1c67e7501cd076,scheduling_comparison.py,HighestScore +ScoredRemoval,HighestScoreFirst(),"ScoredRemoval(initial_score=100.0, failure_penalty=60.0, success_increment=10.0, time_period=1440, retirement_threshold=0.0)",54,12,2046.1999999999994,0.16420682240250242,1709,1149,560,1709,1362,447,1262,149,445,1115,0,330,0,24,0,0,366,193.6169590643275,38,123.47953216374269,342,3.1,"{""adaptive_replications"": false, ""auto_repair_fail_prob"": 0.6, ""auto_repair_time"": 120.0, ""bad_server_regen_interval"": 43200, ""bad_server_regeneration"": false, ""confidence_level"": 0.95, ""diagnosis_probability"": 1.0, ""diagnosis_uncertainty"": 0.0, ""enable_topology"": false, ""failure_distribution"": ""exponential"", ""host_selection_time"": 3.0, ""job_length"": 20160, ""job_size"": 4096, ""lognormal_sigma"": 1.0, ""manual_repair_fail_prob"": 0.75, ""manual_repair_time"": 2880.0, ""max_replications"": 1000, ""num_replications"": 15, ""preemption_wait_time"": 20.0, ""prob_auto_to_manual"": 0.8, ""rack_size"": 8, ""random_failure_rate"": 1.388888888888889e-05, ""recovery_time"": 60.0, ""relative_accuracy"": 0.05, ""seed"": 42, ""spare_pool_size"": 200, ""systematic_failure_fraction"": 0.08, ""systematic_failure_rate_multiplier"": 20.0, ""warm_standbys"": 16, ""weibull_shape"": 1.0, ""working_pool_size"": 4600}"
da28d045aeb687e2f7991924bb1c67e7501cd076,scheduling_comparison.py,HighestScore +ScoredRemoval,HighestScoreFirst(),"ScoredRemoval(initial_score=100.0, failure_penalty=60.0, success_increment=10.0, time_period=1440, retirement_threshold=0.0)",55,13,2050.1499999999974,0.16389044704046069,1713,1134,579,1713,1367,465,1248,181,422,1110,0,332,0,23,0,0,369,188.94444444444446,24,125.15204678362574,342,3.76,"{""adaptive_replications"": false, ""auto_repair_fail_prob"": 0.6, ""auto_repair_time"": 120.0, ""bad_server_regen_interval"": 43200, ""bad_server_regeneration"": false, ""confidence_level"": 0.95, ""diagnosis_probability"": 1.0, ""diagnosis_uncertainty"": 0.0, ""enable_topology"": false, ""failure_distribution"": ""exponential"", ""host_selection_time"": 3.0, ""job_length"": 20160, ""job_size"": 4096, ""lognormal_sigma"": 1.0, ""manual_repair_fail_prob"": 0.75, ""manual_repair_time"": 2880.0, ""max_replications"": 1000, ""num_replications"": 15, ""preemption_wait_time"": 20.0, ""prob_auto_to_manual"": 0.8, ""rack_size"": 8, ""random_failure_rate"": 1.388888888888889e-05, ""recovery_time"": 60.0, ""relative_accuracy"": 0.05, ""seed"": 42, ""spare_pool_size"": 200, ""systematic_failure_fraction"": 0.08, ""systematic_failure_rate_multiplier"": 20.0, ""warm_standbys"": 16, ""weibull_shape"": 1.0, ""working_pool_size"": 4600}"
da28d045aeb687e2f7991924bb1c67e7501cd076,scheduling_comparison.py,HighestScore +ScoredRemoval,HighestScoreFirst(),"ScoredRemoval(initial_score=100.0, failure_penalty=60.0, success_increment=10.0, time_period=1440, retirement_threshold=0.0)",56,14,2033.2499999999995,0.16525267428992974,1696,1115,581,1696,1365,468,1228,173,435,1088,0,323,0,25,0,0,363,186.72861356932154,27,117.04129793510324,339,3.13,"{""adaptive_replications"": false, ""auto_repair_fail_prob"": 0.6, ""auto_repair_time"": 120.0, ""bad_server_regen_interval"": 43200, ""bad_server_regeneration"": false, ""confidence_level"": 0.95, ""diagnosis_probability"": 1.0, ""diagnosis_uncertainty"": 0.0, ""enable_topology"": false, ""failure_distribution"": ""exponential"", ""host_selection_time"": 3.0, ""job_length"": 20160, ""job_size"": 4096, ""lognormal_sigma"": 1.0, ""manual_repair_fail_prob"": 0.75, ""manual_repair_time"": 2880.0, ""max_replications"": 1000, ""num_replications"": 15, ""preemption_wait_time"": 20.0, ""prob_auto_to_manual"": 0.8, ""rack_size"": 8, ""random_failure_rate"": 1.388888888888889e-05, ""recovery_time"": 60.0, ""relative_accuracy"": 0.05, ""seed"": 42, ""spare_pool_size"": 200, ""systematic_failure_fraction"": 0.08, ""systematic_failure_rate_multiplier"": 20.0, ""warm_standbys"": 16, ""weibull_shape"": 1.0, ""working_pool_size"": 4600}"
