git_commit,script,label,host_policy,removal_policy,seed,rep,training_time_hrs,etr,total_failures,random_failures,systematic_failures,auto_repairs,manual_repairs,successful_repairs,failed_repairs,bad_servers_cured,bad_server_repair_failures,nonfaulty_repairs,misattributed_repairs,servers_retired,preemption_count,host_selection_count,job_stall_count,cluster_depleted,faulty_in_pool_initial,faulty_in_pool_timeavg,faulty_in_pool_final,faulty_in_active_timeavg,n_monitor_samples,wall_seconds,params_json
da28d045aeb687e2f7991924bb1c67e7501cd076,2d_heatmap_sweep.py,Random+NeverRemove,DefaultHostSelection(),NeverRemove(),42,0,1785.1999999999996,0.18821420569123942,1449,1156,293,1449,1186,1051,398,250,95,1104,0,0,0,4,0,0,369,223.94295302013424,117,193.6778523489933,298,1.34,"{""adaptive_replications"": false, ""auto_repair_fail_prob"": 0.6, ""auto_repair_time"": 120.0, ""bad_server_regen_interval"": 43200, ""bad_server_regeneration"": false, ""confidence_level"": 0.95, ""diagnosis_probability"": 1.0, ""diagnosis_uncertainty"": 0.0, ""enable_topology"": false, ""failure_distribution"": ""exponential"", ""host_selection_time"": 3.0, ""job_length"": 20160, ""job_size"": 4096, ""lognormal_sigma"": 1.0, ""manual_repair_fail_prob"": 0.2, ""manual_repair_time"": 2880.0, ""max_replications"": 1000, ""num_replications"": 30, ""preemption_wait_time"": 20.0, ""prob_auto_to_manual"": 0.8, ""rack_size"": 8, ""random_failure_rate"": 1.388888888888889e-05, ""recovery_time"": 60.0, ""relative_accuracy"": 0.05, ""seed"": 42, ""spare_pool_size"": 200, ""systematic_failure_fraction"": 0.08, ""systematic_failure_rate_multiplier"": 5.0, ""warm_standbys"": 16, ""weibull_shape"": 1.0, ""working_pool_size"": 4600}"
da28d045aeb687e2f7991924bb1c67e7501cd076,2d_heatmap_sweep.py,Random+NeverRemove,DefaultHostSelection(),NeverRemove(),43,1,1775.3000000000002,0.1892637864022985,1439,1180,259,1439,1154,1007,432,229,85,1125,0,0,0,6,0,0,370,231.5033783783784,139,205.6891891891892,296,1.41,"{""adaptive_replications"": false, ""auto_repair_fail_prob"": 0.6, ""auto_repair_time"": 120.0, ""bad_server_regen_interval"": 43200, ""bad_server_regeneration"": false, ""confidence_level"": 0.95, ""diagnosis_probability"": 1.0, ""diagnosis_uncertainty"": 0.0, ""enable_topology"": false, ""failure_distribution"": ""exponential"", ""host_selection_time"": 3.0, ""job_length"": 20160, ""job_size"": 4096, ""lognormal_sigma"": 1.0, ""manual_repair_fail_prob"": 0.2, ""manual_repair_time"": 2880.0, ""max_replications"": 1000, ""num_replications"": 30, ""preemption_wait_time"": 20.0, ""prob_auto_to_manual"": 0.8, ""rack_size"": 8, ""random_failure_rate"": 1.388888888888889e-05, ""recovery_time"": 60.0, ""relative_accuracy"": 0.05, ""seed"": 42, ""spare_pool_size"": 200, ""systematic_failure_fraction"": 0.08, ""systematic_failure_rate_multiplier"": 5.0, ""warm_standbys"": 16, ""weibull_shape"": 1.0, ""working_pool_size"": 4600}"
da28d045aeb687e2f7991924bb1c67e7501cd076,2d_heatmap_sweep.py,Random+NeverRemove,DefaultHostSelection(),NeverRemove(),44,2,1719.3499999999995,0.1954226888068161,1383,1116,267,1383,1107,1017,366,240,81,1062,0,0,0,7,0,0,366,230.09059233449477,125,202.4006968641115,287,1.44,"{""adaptive_replications"": false, ""auto_repair_fail_prob"": 0.6, ""auto_repair_time"": 120.0, ""bad_server_regen_interval"": 43200, ""bad_server_regeneration"": false, ""confidence_level"": 0.95, ""diagnosis_probability"": 1.0, ""diagnosis_uncertainty"": 0.0, ""enable_topology"": false, ""failure_distribution"": ""exponential"", ""host_selection_time"": 3.0, ""job_length"": 20160, ""job_size"": 4096, ""lognormal_sigma"": 1.0, ""manual_repair_fail_prob"": 0.2, ""manual_repair_time"": 2880.0, ""max_replications"": 1000, ""num_replications"": 30, ""preemption_wait_time"": 20.0, ""prob_auto_to_manual"": 0.8, ""rack_size"": 8, ""random_failure_rate"": 1.388888888888889e-05, ""recovery_time"": 60.0, ""relative_accuracy"": 0.05, ""seed"": 42, ""spare_pool_size"": 200, ""systematic_failure_fraction"": 0.08, ""systematic_failure_rate_multiplier"": 5.0, ""warm_standbys"": 16, ""weibull_shape"": 1.0, ""working_pool_size"": 4600}"
da28d045aeb687e2f7991924bb1c67e7501cd076,2d_heatmap_sweep.py,Random+NeverRemove,DefaultHostSelection(),NeverRemove(),45,3,1756.2999999999977,0.19131127939418133,1420,1147,273,1420,1117,1051,369,231,100,1089,0,0,0,6,0,0,365,235.92832764505118,134,206.11945392491467,293,1.5,"{""adaptive_replications"": false, ""auto_repair_fail_prob"": 0.6, ""auto_repair_time"": 120.0, ""bad_server_regen_interval"": 43200, ""bad_server_regeneration"": false, ""confidence_level"": 0.95, ""diagnosis_probability"": 1.0, ""diagnosis_uncertainty"": 0.0, ""enable_topology"": false, ""failure_distribution"": ""exponential"", ""host_selection_time"": 3.0, ""job_length"": 20160, ""job_size"": 4096, ""lognormal_sigma"": 1.0, ""manual_repair_fail_prob"": 0.2, ""manual_repair_time"": 2880.0, ""max_replications"": 1000, ""num_replications"": 30, ""preemption_wait_time"": 20.0, ""prob_auto_to_manual"": 0.8, ""rack_size"": 8, ""random_failure_rate"": 1.388888888888889e-05, ""recovery_time"": 60.0, ""relative_accuracy"": 0.05, ""seed"": 42, ""spare_pool_size"": 200, ""systematic_failure_fraction"": 0.08, ""systematic_failure_rate_multiplier"": 5.0, ""warm_standbys"": 16, ""weibull_shape"": 1.0, ""working_pool_size"": 4600}"
da28d045aeb687e2f7991924bb1c67e7501cd076,2d_heatmap_sweep.py,Random+NeverRemove,DefaultHostSelection(),NeverRemove(),46,4,1775.3000000000025,0.18926378640229818,1439,1144,295,1439,1171,1065,374,253,86,1100,0,0,0,6,0,0,367,216.33445945945945,113,194.69256756756758,296,1.52,"{""adaptive_replications"": false, ""auto_repair_fail_prob"": 0.6, ""auto_repair_time"": 120.0, ""bad_server_regen_interval"": 43200, ""bad_server_regeneration"": false, ""confidence_level"": 0.95, ""diagnosis_probability"": 1.0, ""diagnosis_uncertainty"": 0.0, ""enable_topology"": false, ""failure_distribution"": ""exponential"", ""host_selection_time"": 3.0, ""job_length"": 20160, ""job_size"": 4096, ""lognormal_sigma"": 1.0, ""manual_repair_fail_prob"": 0.2, ""manual_repair_time"": 2880.0, ""max_replications"": 1000, ""num_replications"": 30, ""preemption_wait_time"": 20.0, ""prob_auto_to_manual"": 0.8, ""rack_size"": 8, ""random_failure_rate"": 1.388888888888889e-05, ""recovery_time"": 60.0, ""relative_accuracy"": 0.05, ""seed"": 42, ""spare_pool_size"": 200, ""systematic_failure_fraction"": 0.08, ""systematic_failure_rate_multiplier"": 5.0, ""warm_standbys"": 16, ""weibull_shape"": 1.0, ""working_pool_size"": 4600}"
da28d045aeb687e2f7991924bb1c67e7501cd076,2d_heatmap_sweep.py,Random+NeverRemove,DefaultHostSelection(),NeverRemove(),47,5,1739.2000000000012,0.19319227230910707,1403,1146,257,1403,1130,1012,391,228,96,1079,0,0,0,4,0,0,364,229.51724137931035,136,200.96896551724137,290,1.41,"{""adaptive_replications"": false, ""auto_repair_fail_prob"": 0.6, ""auto_repair_time"": 120.0, ""bad_server_regen_interval"": 43200, ""bad_server_regeneration"": false, ""confidence_level"": 0.95, ""diagnosis_probability"": 1.0, ""diagnosis_uncertainty"": 0.0, ""enable_topology"": false, ""failure_distribution"": ""exponential"", ""host_selection_time"": 3.0, ""job_length"": 20160, ""job_size"": 4096, ""lognormal_sigma"": 1.0, ""manual_repair_fail_prob"": 0.2, ""manual_repair_time"": 2880.0, ""max_replications"": 1000, ""num_replications"": 30, ""preemption_wait_time"": 20.0, ""prob_auto_to_manual"": 0.8, ""rack_size"": 8, ""random_failure_rate"": 1.388888888888889e-05, ""recovery_time"": 60.0, ""relative_accuracy"": 0.05, ""seed"": 42, ""spare_pool_size"": 200, ""systematic_failure_fraction"": 0.08, ""systematic_failure_rate_multiplier"": 5.0, ""warm_standbys"": 16, ""weibull_shape"": 1.0, ""working_pool_size"": 4600}"
da28d045aeb687e2f7991924bb1c67e7501cd076,2d_heatmap_sweep.py,Random+NeverRemove,DefaultHostSelection(),NeverRemove(),48,6,1791.2999999999997,0.1875732708089099,1455,1163,292,1455,1171,1046,409,253,90,1112,0,0,0,6,0,0,365,223.46153846153845,111,195.29096989966555,299,1.7,"{""adaptive_replications"": false, ""auto_repair_fail_prob"": 0.6, ""auto_repair_time"": 120.0, ""bad_server_regen_interval"": 43200, ""bad_server_regeneration"": false, ""confidence_level"": 0.95, ""diagnosis_probability"": 1.0, ""diagnosis_uncertainty"": 0.0, ""enable_topology"": false, ""failure_distribution"": ""exponential"", ""host_selection_time"": 3.0, ""job_length"": 20160, ""job_size"": 4096, ""lognormal_sigma"": 1.0, ""manual_repair_fail_prob"": 0.2, ""manual_repair_time"": 2880.0, ""max_replications"": 1000, ""num_replications"": 30, ""preemption_wait_time"": 20.0, ""prob_auto_to_manual"": 0.8, ""rack_size"": 8, ""random_failure_rate"": 1.388888888888889e-05, ""recovery_time"": 60.0, ""relative_accuracy"": 0.05, ""seed"": 42, ""spare_pool_size"": 200, ""systematic_failure_fraction"": 0.08, ""systematic_failure_rate_multiplier"": 5.0, ""warm_standbys"": 16, ""weibull_shape"": 1.0, ""working_pool_size"": 4600}"
da28d045aeb687e2f7991924bb1c67e7501cd076,2d_heatmap_sweep.py,Random+NeverRemove,DefaultHostSelection(),NeverRemove(),49,7,1728.2999999999993,0.1944106925880922,1392,1118,274,1392,1131,1000,392,226,100,1066,0,0,0,6,0,0,369,239.98961937716263,142,212.2491349480969,289,1.85,"{""adaptive_replications"": false, ""auto_repair_fail_prob"": 0.6, ""auto_repair_time"": 120.0, ""bad_server_regen_interval"": 43200, ""bad_server_regeneration"": false, ""confidence_level"": 0.95, ""diagnosis_probability"": 1.0, ""diagnosis_uncertainty"": 0.0, ""enable_topology"": false, ""failure_distribution"": ""exponential"", ""host_selection_time"": 3.0, ""job_length"": 20160, ""job_size"": 4096, ""lognormal_sigma"": 1.0, ""manual_repair_fail_prob"": 0.2, ""manual_repair_time"": 2880.0, ""max_replications"": 1000, ""num_replications"": 30, ""preemption_wait_time"": 20.0, ""prob_auto_to_manual"": 0.8, ""rack_size"": 8, ""random_failure_rate"": 1.388888888888889e-05, ""recovery_time"": 60.0, ""relative_accuracy"": 0.05, ""seed"": 42, ""spare_pool_size"": 200, ""systematic_failure_fraction"": 0.08, ""systematic_failure_rate_multiplier"": 5.0, ""warm_standbys"": 16, ""weibull_shape"": 1.0, ""working_pool_size"": 4600}"
da28d045aeb687e2f7991924bb1c67e7501cd076,2d_heatmap_sweep.py,Random+NeverRemove,DefaultHostSelection(),NeverRemove(),50,8,1746.3000000000006,0.1924068029548183,1410,1138,272,1410,1124,1020,390,232,92,1086,0,0,0,6,0,0,369,237.1095890410959,137,209.3527397260274,292,1.75,"{""adaptive_replications"": false, ""auto_repair_fail_prob"": 0.6, ""auto_repair_time"": 120.0, ""bad_server_regen_interval"": 43200, ""bad_server_regeneration"": false, ""confidence_level"": 0.95, ""diagnosis_probability"": 1.0, ""diagnosis_uncertainty"": 0.0, ""enable_topology"": false, ""failure_distribution"": ""exponential"", ""host_selection_time"": 3.0, ""job_length"": 20160, ""job_size"": 4096, ""lognormal_sigma"": 1.0, ""manual_repair_fail_prob"": 0.2, ""manual_repair_time"": 2880.0, ""max_replications"": 1000, ""num_replications"": 30, ""preemption_wait_time"": 20.0, ""prob_auto_to_manual"": 0.8, ""rack_size"": 8, ""random_failure_rate"": 1.388888888888889e-05, ""recovery_time"": 60.0, ""relative_accuracy"": 0.05, ""seed"": 42, ""spare_pool_size"": 200, ""systematic_failure_fraction"": 0.08, ""systematic_failure_rate_multiplier"": 5.0, ""warm_standbys"": 16, ""weibull_shape"": 1.0, ""working_pool_size"": 4600}"
da28d045aeb687e2f7991924bb1c67e7501cd076,2d_heatmap_sweep.py,Random+NeverRemove,DefaultHostSelection(),NeverRemove(),51,9,1786.2500000000005,0.18810356892932129,1450,1166,284,1450,1145,1036,414,242,109,1099,0,0,0,5,0,0,367,233.63087248322148,124,202.2281879194631,298,1.65,"{""adaptive_replications"": false, ""auto_repair_fail_prob"": 0.6, ""auto_repair_time"": 120.0, ""bad_server_regen_interval"": 43200, ""bad_server_regeneration"": false, ""confidence_level"": 0.95, ""diagnosis_probability"": 1.0, ""diagnosis_uncertainty"": 0.0, ""enable_topology"": false, ""failure_distribution"": ""exponential"", ""host_selection_time"": 3.0, ""job_length"": 20160, ""job_size"": 4096, ""lognormal_sigma"": 1.0, ""manual_repair_fail_prob"": 0.2, ""manual_repair_time"": 2880.0, ""max_replications"": 1000, ""num_replications"": 30, ""preemption_wait_time"": 20.0, ""prob_auto_to_manual"": 0.8, ""rack_size"": 8, ""random_failure_rate"": 1.388888888888889e-05, ""recovery_time"": 60.0, ""relative_accuracy"": 0.05, ""seed"": 42, ""spare_pool_size"": 200, ""systematic_failure_fraction"": 0.08, ""systematic_failure_rate_multiplier"": 5.0, ""warm_standbys"": 16, ""weibull_shape"": 1.0, ""working_pool_size"": 4600}"
da28d045aeb687e2f7991924bb1c67e7501cd076,2d_heatmap_sweep.py,Random+ScoredRemoval(SC_fast),DefaultHostSelection(),"ScoredRemoval(initial_score=100.0, failure_penalty=60.0, success_increment=5.0, time_period=1440, retirement_threshold=0.0)",42,0,1701.7000000000019,0.19744960921431481,1365,1095,270,1365,1102,959,406,233,87,1045,0,178,0,14,0,0,369,229.1338028169014,121,205.96830985915494,284,2.43,"{""adaptive_replications"": false, ""auto_repair_fail_prob"": 0.6, ""auto_repair_time"": 120.0, ""bad_server_regen_interval"": 43200, ""bad_server_regeneration"": false, ""confidence_level"": 0.95, ""diagnosis_probability"": 1.0, ""diagnosis_uncertainty"": 0.0, ""enable_topology"": false, ""failure_distribution"": ""exponential"", ""host_selection_time"": 3.0, ""job_length"": 20160, ""job_size"": 4096, ""lognormal_sigma"": 1.0, ""manual_repair_fail_prob"": 0.2, ""manual_repair_time"": 2880.0, ""max_replications"": 1000, ""num_replications"": 30, ""preemption_wait_time"": 20.0, ""prob_auto_to_manual"": 0.8, ""rack_size"": 8, ""random_failure_rate"": 1.388888888888889e-05, ""recovery_time"": 60.0, ""relative_accuracy"": 0.05, ""seed"": 42, ""spare_pool_size"": 200, ""systematic_failure_fraction"": 0.08, ""systematic_failure_rate_multiplier"": 5.0, ""warm_standbys"": 16, ""weibull_shape"": 1.0, ""working_pool_size"": 4600}"
da28d045aeb687e2f7991924bb1c67e7501cd076,2d_heatmap_sweep.py,Random+ScoredRemoval(SC_fast),DefaultHostSelection(),"ScoredRemoval(initial_score=100.0, failure_penalty=60.0, success_increment=5.0, time_period=1440, retirement_threshold=0.0)",43,1,1738.8000000000036,0.19323671497584505,1402,1105,297,1402,1127,992,410,240,106,1056,0,175,0,16,0,0,370,226.94482758620688,118,204.2655172413793,290,2.98,"{""adaptive_replications"": false, ""auto_repair_fail_prob"": 0.6, ""auto_repair_time"": 120.0, ""bad_server_regen_interval"": 43200, ""bad_server_regeneration"": false, ""confidence_level"": 0.95, ""diagnosis_probability"": 1.0, ""diagnosis_uncertainty"": 0.0, ""enable_topology"": false, ""failure_distribution"": ""exponential"", ""host_selection_time"": 3.0, ""job_length"": 20160, ""job_size"": 4096, ""lognormal_sigma"": 1.0, ""manual_repair_fail_prob"": 0.2, ""manual_repair_time"": 2880.0, ""max_replications"": 1000, ""num_replications"": 30, ""preemption_wait_time"": 20.0, ""prob_auto_to_manual"": 0.8, ""rack_size"": 8, ""random_failure_rate"": 1.388888888888889e-05, ""recovery_time"": 60.0, ""relative_accuracy"": 0.05, ""seed"": 42, ""spare_pool_size"": 200, ""systematic_failure_fraction"": 0.08, ""systematic_failure_rate_multiplier"": 5.0, ""warm_standbys"": 16, ""weibull_shape"": 1.0, ""working_pool_size"": 4600}"
da28d045aeb687e2f7991924bb1c67e7501cd076,2d_heatmap_sweep.py,Random+ScoredRemoval(SC_fast),DefaultHostSelection(),"ScoredRemoval(initial_score=100.0, failure_penalty=60.0, success_increment=5.0, time_period=1440, retirement_threshold=0.0)",44,2,1790.8499999999997,0.18762040371890448,1454,1180,274,1454,1164,1065,389,265,69,1120,0,178,0,17,0,0,366,211.50167224080266,94,189.0133779264214,299,2.9,"{""adaptive_replications"": false, ""auto_repair_fail_prob"": 0.6, ""auto_repair_time"": 120.0, ""bad_server_regen_interval"": 43200, ""bad_server_regeneration"": false, ""confidence_level"": 0.95, ""diagnosis_probability"": 1.0, ""diagnosis_uncertainty"": 0.0, ""enable_topology"": false, ""failure_distribution"": ""exponential"", ""host_selection_time"": 3.0, ""job_length"": 20160, ""job_size"": 4096, ""lognormal_sigma"": 1.0, ""manual_repair_fail_prob"": 0.2, ""manual_repair_time"": 2880.0, ""max_replications"": 1000, ""num_replications"": 30, ""preemption_wait_time"": 20.0, ""prob_auto_to_manual"": 0.8, ""rack_size"": 8, ""random_failure_rate"": 1.388888888888889e-05, ""recovery_time"": 60.0, ""relative_accuracy"": 0.05, ""seed"": 42, ""spare_pool_size"": 200, ""systematic_failure_fraction"": 0.08, ""systematic_failure_rate_multiplier"": 5.0, ""warm_standbys"": 16, ""weibull_shape"": 1.0, ""working_pool_size"": 4600}"
da28d045aeb687e2f7991924bb1c67e7501cd076,2d_heatmap_sweep.py,Random+ScoredRemoval(SC_fast),DefaultHostSelection(),"ScoredRemoval(initial_score=100.0, failure_penalty=60.0, success_increment=5.0, time_period=1440, retirement_threshold=0.0)",45,3,1731.7500000000027,0.19402338674750966,1395,1107,288,1395,1114,989,406,231,106,1058,0,176,0,15,0,0,365,225.2076124567474,118,202.80622837370242,289,2.83,"{""adaptive_replications"": false, ""auto_repair_fail_prob"": 0.6, ""auto_repair_time"": 120.0, ""bad_server_regen_interval"": 43200, ""bad_server_regeneration"": false, ""confidence_level"": 0.95, ""diagnosis_probability"": 1.0, ""diagnosis_uncertainty"": 0.0, ""enable_topology"": false, ""failure_distribution"": ""exponential"", ""host_selection_time"": 3.0, ""job_length"": 20160, ""job_size"": 4096, ""lognormal_sigma"": 1.0, ""manual_repair_fail_prob"": 0.2, ""manual_repair_time"": 2880.0, ""max_replications"": 1000, ""num_replications"": 30, ""preemption_wait_time"": 20.0, ""prob_auto_to_manual"": 0.8, ""rack_size"": 8, ""random_failure_rate"": 1.388888888888889e-05, ""recovery_time"": 60.0, ""relative_accuracy"": 0.05, ""seed"": 42, ""spare_pool_size"": 200, ""systematic_failure_fraction"": 0.08, ""systematic_failure_rate_multiplier"": 5.0, ""warm_standbys"": 16, ""weibull_shape"": 1.0, ""working_pool_size"": 4600}"
da28d045aeb687e2f7991924bb1c67e7501cd076,2d_heatmap_sweep.py,Random+ScoredRemoval(SC_fast),DefaultHostSelection(),"ScoredRemoval(initial_score=100.0, failure_penalty=60.0, success_increment=5.0, time_period=1440, retirement_threshold=0.0)",46,4,1709.6999999999985,0.19652570626425722,1373,1111,262,1373,1124,973,400,235,77,1061,0,157,0,14,0,0,367,228.84912280701755,125,206.90175438596492,285,3.08,"{""adaptive_replications"": false, ""auto_repair_fail_prob"": 0.6, ""auto_repair_time"": 120.0, ""bad_server_regen_interval"": 43200, ""bad_server_regeneration"": false, ""confidence_level"": 0.95, ""diagnosis_probability"": 1.0, ""diagnosis_uncertainty"": 0.0, ""enable_topology"": false, ""failure_distribution"": ""exponential"", ""host_selection_time"": 3.0, ""job_length"": 20160, ""job_size"": 4096, ""lognormal_sigma"": 1.0, ""manual_repair_fail_prob"": 0.2, ""manual_repair_time"": 2880.0, ""max_replications"": 1000, ""num_replications"": 30, ""preemption_wait_time"": 20.0, ""prob_auto_to_manual"": 0.8, ""rack_size"": 8, ""random_failure_rate"": 1.388888888888889e-05, ""recovery_time"": 60.0, ""relative_accuracy"": 0.05, ""seed"": 42, ""spare_pool_size"": 200, ""systematic_failure_fraction"": 0.08, ""systematic_failure_rate_multiplier"": 5.0, ""warm_standbys"": 16, ""weibull_shape"": 1.0, ""working_pool_size"": 4600}"
da28d045aeb687e2f7991924bb1c67e7501cd076,2d_heatmap_sweep.py,Random+ScoredRemoval(SC_fast),DefaultHostSelection(),"ScoredRemoval(initial_score=100.0, failure_penalty=60.0, success_increment=5.0, time_period=1440, retirement_threshold=0.0)",47,5,1708.75,0.1966349670811993,1372,1102,270,1372,1117,980,392,233,89,1050,0,166,0,15,0,0,364,219.24912280701756,118,197.140350877193,285,2.52,"{""adaptive_replications"": false, ""auto_repair_fail_prob"": 0.6, ""auto_repair_time"": 120.0, ""bad_server_regen_interval"": 43200, ""bad_server_regeneration"": false, ""confidence_level"": 0.95, ""diagnosis_probability"": 1.0, ""diagnosis_uncertainty"": 0.0, ""enable_topology"": false, ""failure_distribution"": ""exponential"", ""host_selection_time"": 3.0, ""job_length"": 20160, ""job_size"": 4096, ""lognormal_sigma"": 1.0, ""manual_repair_fail_prob"": 0.2, ""manual_repair_time"": 2880.0, ""max_replications"": 1000, ""num_replications"": 30, ""preemption_wait_time"": 20.0, ""prob_auto_to_manual"": 0.8, ""rack_size"": 8, ""random_failure_rate"": 1.388888888888889e-05, ""recovery_time"": 60.0, ""relative_accuracy"": 0.05, ""seed"": 42, ""spare_pool_size"": 200, ""systematic_failure_fraction"": 0.08, ""systematic_failure_rate_multiplier"": 5.0, ""warm_standbys"": 16, ""weibull_shape"": 1.0, ""working_pool_size"": 4600}"
da28d045aeb687e2f7991924bb1c67e7501cd076,2d_heatmap_sweep.py,Random+ScoredRemoval(SC_fast),DefaultHostSelection(),"ScoredRemoval(initial_score=100.0, failure_penalty=60.0, success_increment=5.0, time_period=1440, retirement_threshold=0.0)",48,6,1781.7000000000007,0.18858393668967835,1445,1192,253,1445,1167,1031,414,232,89,1124,0,170,0,14,0,0,365,234.74074074074073,121,211.37373737373738,297,2.26,"{""adaptive_replications"": false, ""auto_repair_fail_prob"": 0.6, ""auto_repair_time"": 120.0, ""bad_server_regen_interval"": 43200, ""bad_server_regeneration"": false, ""confidence_level"": 0.95, ""diagnosis_probability"": 1.0, ""diagnosis_uncertainty"": 0.0, ""enable_topology"": false, ""failure_distribution"": ""exponential"", ""host_selection_time"": 3.0, ""job_length"": 20160, ""job_size"": 4096, ""lognormal_sigma"": 1.0, ""manual_repair_fail_prob"": 0.2, ""manual_repair_time"": 2880.0, ""max_replications"": 1000, ""num_replications"": 30, ""preemption_wait_time"": 20.0, ""prob_auto_to_manual"": 0.8, ""rack_size"": 8, ""random_failure_rate"": 1.388888888888889e-05, ""recovery_time"": 60.0, ""relative_accuracy"": 0.05, ""seed"": 42, ""spare_pool_size"": 200, ""systematic_failure_fraction"": 0.08, ""systematic_failure_rate_multiplier"": 5.0, ""warm_standbys"": 16, ""weibull_shape"": 1.0, ""working_pool_size"": 4600}"
da28d045aeb687e2f7991924bb1c67e7501cd076,2d_heatmap_sweep.py,Random+ScoredRemoval(SC_fast),DefaultHostSelection(),"ScoredRemoval(initial_score=100.0, failure_penalty=60.0, success_increment=5.0, time_period=1440, retirement_threshold=0.0)",49,7,1766.799999999999,0.19017432646592744,1430,1150,280,1430,1155,1041,389,247,85,1098,0,187,0,16,0,0,369,231.26779661016948,109,207.86101694915254,295,2.18,"{""adaptive_replications"": false, ""auto_repair_fail_prob"": 0.6, ""auto_repair_time"": 120.0, ""bad_server_regen_interval"": 43200, ""bad_server_regeneration"": false, ""confidence_level"": 0.95, ""diagnosis_probability"": 1.0, ""diagnosis_uncertainty"": 0.0, ""enable_topology"": false, ""failure_distribution"": ""exponential"", ""host_selection_time"": 3.0, ""job_length"": 20160, ""job_size"": 4096, ""lognormal_sigma"": 1.0, ""manual_repair_fail_prob"": 0.2, ""manual_repair_time"": 2880.0, ""max_replications"": 1000, ""num_replications"": 30, ""preemption_wait_time"": 20.0, ""prob_auto_to_manual"": 0.8, ""rack_size"": 8, ""random_failure_rate"": 1.388888888888889e-05, ""recovery_time"": 60.0, ""relative_accuracy"": 0.05, ""seed"": 42, ""spare_pool_size"": 200, ""systematic_failure_fraction"": 0.08, ""systematic_failure_rate_multiplier"": 5.0, ""warm_standbys"": 16, ""weibull_shape"": 1.0, ""working_pool_size"": 4600}"
da28d045aeb687e2f7991924bb1c67e7501cd076,2d_heatmap_sweep.py,Random+ScoredRemoval(SC_fast),DefaultHostSelection(),"ScoredRemoval(initial_score=100.0, failure_penalty=60.0, success_increment=5.0, time_period=1440, retirement_threshold=0.0)",50,8,1762.7999999999995,0.1906058543226683,1426,1148,278,1426,1163,1023,403,243,92,1091,0,192,0,16,0,0,369,224.91156462585033,115,202.72448979591837,294,2.27,"{""adaptive_replications"": false, ""auto_repair_fail_prob"": 0.6, ""auto_repair_time"": 120.0, ""bad_server_regen_interval"": 43200, ""bad_server_regeneration"": false, ""confidence_level"": 0.95, ""diagnosis_probability"": 1.0, ""diagnosis_uncertainty"": 0.0, ""enable_topology"": false, ""failure_distribution"": ""exponential"", ""host_selection_time"": 3.0, ""job_length"": 20160, ""job_size"": 4096, ""lognormal_sigma"": 1.0, ""manual_repair_fail_prob"": 0.2, ""manual_repair_time"": 2880.0, ""max_replications"": 1000, ""num_replications"": 30, ""preemption_wait_time"": 20.0, ""prob_auto_to_manual"": 0.8, ""rack_size"": 8, ""random_failure_rate"": 1.388888888888889e-05, ""recovery_time"": 60.0, ""relative_accuracy"": 0.05, ""seed"": 42, ""spare_pool_size"": 200, ""systematic_failure_fraction"": 0.08, ""systematic_failure_rate_multiplier"": 5.0, ""warm_standbys"": 16, ""weibull_shape"": 1.0, ""working_pool_size"": 4600}"
da28d045aeb687e2f7991924bb1c67e7501cd076,2d_heatmap_sweep.py,Random+ScoredRemoval(SC_fast),DefaultHostSelection(),"ScoredRemoval(initial_score=100.0, failure_penalty=60.0, success_increment=5.0, time_period=1440, retirement_threshold=0.0)",51,9,1766.8499999999997,0.19016894473215035,1430,1166,264,1430,1132,1026,404,231,85,1114,0,186,0,17,0,0,367,233.73898305084745,129,210.7864406779661,295,2.23,"{""adaptive_replications"": false, ""auto_repair_fail_prob"": 0.6, ""auto_repair_time"": 120.0, ""bad_server_regen_interval"": 43200, ""bad_server_regeneration"": false, ""confidence_level"": 0.95, ""diagnosis_probability"": 1.0, ""diagnosis_uncertainty"": 0.0, ""enable_topology"": false, ""failure_distribution"": ""exponential"", ""host_selection_time"": 3.0, ""job_length"": 20160, ""job_size"": 4096, ""lognormal_sigma"": 1.0, ""manual_repair_fail_prob"": 0.2, ""manual_repair_time"": 2880.0, ""max_replications"": 1000, ""num_replications"": 30, ""preemption_wait_time"": 20.0, ""prob_auto_to_manual"": 0.8, ""rack_size"": 8, ""random_failure_rate"": 1.388888888888889e-05, ""recovery_time"": 60.0, ""relative_accuracy"": 0.05, ""seed"": 42, ""spare_pool_size"": 200, ""systematic_failure_fraction"": 0.08, ""systematic_failure_rate_multiplier"": 5.0, ""warm_standbys"": 16, ""weibull_shape"": 1.0, ""working_pool_size"": 4600}"
